gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
MFSD6,0.02419835186927043,Up,1.424845840814725,1.675414069348673,0.6765017062377668,1.922621746857736,True
IER5L,0.024211452533956297,Up,1.05660214163467,0.36972983287913,0.9323565382790783,1.8677200537458019,True
APLP1,0.024359022949093565,Up,1.9583933068890296,2.4958948571458066,1.2633548316171217,2.115930231904161,True
NUAK1,0.024787447811874072,Up,1.394996056366334,0.056530409121430654,1.3993241874291698,2.729133572548401,True
TUBB3,0.024821418063025062,Up,2.398001919776893,0.7121373239039935,5.129043945621634,1.3528244898050514,True
TBXAS1,0.02492525841819979,Up,1.0454661515798604,0.8648304803983683,1.1273286368989959,1.144239337442217,True
RAB11FIP5,0.025015458301008618,Up,1.4167159877093216,1.367094970685296,1.8606226426354162,1.0224303498072527,True
MBNL3,0.025159090240099116,Down,-2.001419212857911,-1.2091404142785553,-4.122398415079613,-0.6727188092155655,True
GAB2,0.025166274565984758,Down,-1.6269559381656977,-0.45793662656688916,-3.0802694647920057,-1.3426617231381985,True
SPESP1,0.025469723181228306,Up,1.437865217317583,0.6143982243871401,1.7626035485912412,1.9365938789743677,True
ZNF234,0.02554937954302055,Down,-1.1072279205788773,-1.7898467289297963,-0.6056014367463988,-0.9262355960604367,True
SNX7,0.02554937954302055,Up,1.6869895003521087,0.07652712890734632,4.139200975730961,0.8452403964180185,True
TOX2,0.025591782350343283,Up,1.9647510490368807,0.36840886214739577,3.6484889646652903,1.8773553202979558,True
PDE10A,0.025683582199692356,Up,2.4840191951006894,1.0955636999248326,2.903966744983654,3.452527140393582,True
